index,bruises,cap_color,cap_shape,cap_surface,class,gill_attachment,gill_color,gill_size,gill_spacing,habitat,odor,population,ring_number,ring_type,spore_print_color,stalk_color_above_ring,stalk_color_below_ring,stalk_root,stalk_shape,stalk_surface_above_ring,stalk_surface_below_ring,veil_color,veil_type
2981,t,e,x,y,e,f,u,b,c,d,n,v,o,p,n,w,p,b,t,s,s,w,p
4203,f,y,x,f,p,f,g,b,c,g,f,v,o,l,h,b,b,b,e,k,k,w,p
2952,t,n,x,y,e,f,p,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w,p
6244,f,e,f,y,p,f,b,n,c,l,y,v,o,e,w,p,p,?,t,s,s,w,p
4490,f,y,x,f,p,f,h,b,c,d,f,y,o,l,h,n,n,b,e,k,k,w,p
4340,f,g,x,y,p,f,p,b,c,g,f,y,o,l,h,n,n,b,e,k,k,w,p
1177,t,y,b,y,e,f,g,b,c,m,l,s,o,p,k,w,w,c,e,s,s,w,p
2861,f,p,x,s,p,f,u,n,w,d,c,s,o,p,k,w,w,b,e,s,s,w,p
6875,f,e,x,s,p,f,b,n,c,p,s,v,o,e,w,w,p,?,t,s,s,w,p
6394,f,n,f,y,p,f,b,n,c,d,y,v,o,e,w,w,w,?,t,k,s,w,p
5881,t,b,x,s,p,f,h,b,c,g,f,v,o,p,h,w,w,b,t,s,f,w,p
2386,f,g,x,f,p,f,h,b,c,d,f,y,o,l,h,n,n,b,e,k,k,w,p
3633,f,g,x,s,p,f,u,n,w,d,c,s,o,p,k,w,w,b,e,s,s,w,p
4672,f,g,x,y,p,f,h,b,c,p,f,y,o,l,h,p,p,b,e,k,k,w,p
4500,f,g,x,s,p,f,u,n,w,d,c,v,o,p,k,w,w,b,e,s,s,w,p
2060,t,w,x,s,e,f,n,b,c,m,a,n,o,p,k,w,w,c,e,s,s,w,p
727,t,w,x,s,e,f,w,b,c,g,l,n,o,p,n,w,w,c,e,s,s,w,p
7680,f,n,k,y,p,f,b,n,c,p,s,v,o,e,w,w,w,?,t,k,k,w,p
7013,f,e,k,s,p,f,b,n,c,p,s,v,o,e,w,w,p,?,t,s,s,w,p
4306,t,g,f,y,e,f,w,b,c,d,n,y,o,p,n,p,w,b,t,s,s,w,p
7632,f,w,b,f,e,f,w,b,w,g,n,s,t,p,w,w,w,?,e,k,k,w,p
3254,f,g,x,s,p,f,n,n,w,d,c,s,o,p,n,w,w,b,e,s,s,w,p
148,t,y,x,y,e,f,w,b,c,m,l,n,o,p,n,w,w,c,e,s,s,w,p
3895,f,g,x,f,p,f,g,b,c,g,f,y,o,l,h,n,n,b,e,k,k,w,p
2157,t,n,x,y,e,f,n,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w,p
5842,f,y,x,y,p,f,g,b,c,d,f,v,o,l,h,p,b,b,e,k,k,w,p
1152,t,n,f,y,e,f,n,b,c,p,a,y,o,p,k,w,w,r,e,s,y,w,p
6660,f,e,f,s,p,f,b,n,c,p,y,v,o,e,w,w,w,?,t,s,s,w,p
731,t,y,f,y,e,f,w,b,c,g,l,y,o,p,k,w,w,r,e,s,y,w,p
1398,f,n,x,s,e,f,h,b,w,g,n,s,o,e,k,w,w,e,t,f,s,w,p
2627,t,n,x,y,e,f,p,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w,p
3229,t,g,f,f,e,f,u,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w,p
4075,t,n,f,y,e,f,p,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w,p
3001,t,n,x,y,e,f,n,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w,p
4187,t,n,f,y,e,f,p,b,c,d,n,y,o,p,n,p,w,b,t,s,s,w,p
6502,f,e,k,y,p,f,b,n,c,d,s,v,o,e,w,p,p,?,t,s,s,w,p
6745,f,g,x,f,e,f,g,b,w,g,n,s,t,p,w,w,w,?,e,k,k,w,p
3184,t,e,f,f,e,f,w,b,c,d,n,y,o,p,n,g,w,b,t,s,s,w,p
1008,f,w,f,f,e,f,p,b,w,g,n,s,o,e,n,w,w,e,t,f,s,w,p
2941,t,e,x,f,e,f,n,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w,p
6457,f,n,f,y,p,f,b,n,c,l,s,v,o,e,w,w,p,?,t,k,k,w,p
3443,t,e,f,f,e,f,w,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w,p
2600,t,g,x,y,e,f,w,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w,p
6111,f,e,f,y,p,f,b,n,c,p,y,v,o,e,w,w,p,?,t,k,k,w,p
1906,f,n,f,f,e,f,k,b,w,g,n,a,o,e,n,w,w,e,t,s,s,w,p
5517,f,y,f,y,p,f,h,b,c,g,f,y,o,l,h,b,p,b,e,k,k,w,p
5266,f,n,x,y,p,f,b,n,c,d,f,v,o,e,w,p,p,?,t,s,s,w,p
802,t,y,x,y,e,f,w,b,c,g,a,n,o,p,n,w,w,c,e,s,s,w,p
2010,t,n,f,s,p,f,w,n,c,g,p,v,o,p,n,w,w,e,e,s,s,w,p
6229,f,e,x,y,p,f,b,n,c,d,s,v,o,e,w,p,p,?,t,s,k,w,p
1903,f,n,f,f,e,f,k,b,w,g,n,a,o,e,n,w,w,e,t,s,f,w,p
4586,f,y,x,f,p,f,h,b,c,p,f,v,o,l,h,p,p,b,e,k,k,w,p
7136,f,n,x,s,e,a,n,b,c,l,n,v,o,p,n,o,o,?,e,s,s,o,p
4267,f,g,x,y,p,f,g,b,c,g,f,v,o,l,h,p,n,b,e,k,k,w,p
1283,f,w,x,f,e,f,n,b,w,g,n,s,o,e,k,w,w,e,t,s,f,w,p
4172,f,g,f,f,p,f,h,b,c,d,f,v,o,l,h,n,n,b,e,k,k,w,p
7532,f,n,x,s,e,a,n,b,c,l,n,c,o,p,b,o,o,?,e,s,s,o,p
6690,f,e,x,s,p,f,b,n,c,d,y,v,o,e,w,p,w,?,t,s,s,w,p
4662,t,w,x,s,p,f,h,b,c,u,f,s,o,p,h,w,w,b,t,f,f,w,p
1065,t,w,f,y,p,f,k,n,c,u,p,s,o,p,k,w,w,e,e,s,s,w,p
5825,f,y,f,y,p,f,p,b,c,d,f,v,o,l,h,b,p,b,e,k,k,w,p
4141,f,g,f,f,p,f,g,b,c,d,f,y,o,l,h,p,b,b,e,k,k,w,p
5307,t,e,f,y,e,f,w,b,c,w,n,c,t,e,w,e,w,?,e,s,s,w,p
3158,t,e,x,y,e,f,n,b,c,d,n,v,o,p,k,w,p,b,t,s,s,w,p
5207,t,b,k,s,e,f,w,b,c,w,n,c,t,e,w,w,w,?,e,s,s,w,p
3115,t,g,f,f,e,f,w,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w,p
4993,f,g,x,y,p,f,h,b,c,p,f,v,o,l,h,n,p,b,e,k,k,w,p
5719,t,g,f,s,p,f,p,b,c,g,f,s,o,p,h,w,w,b,t,s,s,w,p
1931,t,w,f,y,p,f,w,n,c,u,p,s,o,p,k,w,w,e,e,s,s,w,p
23,t,y,b,y,e,f,k,b,c,m,l,s,o,p,n,w,w,c,e,s,s,w,p
743,t,n,x,y,e,f,p,b,c,g,a,s,o,p,k,w,w,r,e,s,y,w,p
8089,f,n,k,s,e,a,n,b,c,l,n,v,o,p,n,o,o,?,e,s,s,o,p
7887,f,n,f,s,e,a,o,b,c,l,n,v,o,p,b,o,o,?,e,s,s,o,p
5693,t,p,k,y,e,f,w,b,c,w,n,c,t,e,w,w,w,?,e,s,s,w,p
6453,f,n,f,y,p,f,b,n,c,d,f,v,o,e,w,w,p,?,t,s,s,w,p
2560,t,n,x,y,e,f,u,b,c,d,n,y,o,p,k,p,g,b,t,s,s,w,p
1693,f,g,f,f,e,f,p,b,w,g,n,a,o,e,n,w,w,e,t,f,f,w,p
2733,t,g,x,y,e,f,w,b,c,d,n,y,o,p,n,g,p,b,t,s,s,w,p
5835,f,n,x,y,p,f,b,n,c,d,s,v,o,e,w,p,p,?,t,k,s,w,p
3392,t,g,f,y,e,f,w,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w,p
7738,f,n,k,s,e,a,o,b,c,l,n,v,o,p,y,o,o,?,e,s,s,n,p
2595,f,g,x,f,p,f,g,b,c,p,f,v,o,l,h,b,n,b,e,k,k,w,p
8008,f,e,k,s,p,f,b,n,c,d,f,v,o,e,w,p,w,?,t,s,k,w,p
7304,f,e,k,s,p,f,b,n,c,p,s,v,o,e,w,w,w,?,t,k,k,w,p
1653,f,n,x,s,e,f,h,b,w,g,n,s,o,e,k,w,w,e,t,f,f,w,p
7498,f,n,k,y,p,f,b,n,c,p,y,v,o,e,w,p,p,?,t,s,k,w,p
5007,f,y,x,f,p,f,g,b,c,g,f,v,o,l,h,n,n,b,e,k,k,w,p
703,t,y,x,y,e,f,n,b,c,p,l,s,o,p,k,w,w,r,e,s,y,w,p
919,f,n,f,f,e,f,k,b,w,g,n,a,o,e,n,w,w,e,t,f,f,w,p
1092,t,n,x,y,e,f,n,b,c,g,a,y,o,p,k,w,w,r,e,s,y,w,p
119,t,y,x,s,e,f,p,n,w,d,l,v,o,p,u,w,w,b,t,s,s,w,p
6340,f,e,x,s,p,f,b,n,c,l,f,v,o,e,w,w,p,?,t,k,k,w,p
4911,f,y,f,f,p,f,h,b,c,p,f,y,o,l,h,n,b,b,e,k,k,w,p
3813,t,e,f,y,e,f,u,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w,p
7594,f,w,k,s,e,f,p,b,w,g,n,s,t,p,w,w,w,?,e,s,k,w,p
683,t,y,x,f,e,f,w,n,w,d,a,v,o,p,u,w,w,b,t,s,s,w,p
2486,t,n,x,y,e,f,p,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w,p
6852,f,e,f,y,p,f,b,n,c,l,s,v,o,e,w,p,w,?,t,k,s,w,p
3881,t,e,f,y,e,f,p,b,c,d,n,y,o,p,k,g,g,b,t,s,s,w,p
2274,t,e,x,y,e,f,u,b,c,d,n,y,o,p,k,g,w,b,t,s,s,w,p
5883,t,w,b,s,p,f,r,b,c,g,n,v,t,p,r,w,w,b,e,s,s,w,p
5365,t,g,f,s,p,f,h,b,c,u,f,s,o,p,h,w,w,b,t,s,f,w,p
1828,f,w,f,f,e,f,n,b,w,g,n,s,o,e,k,w,w,e,t,s,s,w,p
3132,t,n,f,y,e,f,u,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w,p
2108,t,e,x,y,e,f,u,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w,p
7220,f,e,k,s,p,f,b,n,c,l,f,v,o,e,w,w,p,?,t,s,s,w,p
1924,f,g,x,f,e,f,h,b,w,g,n,s,o,e,n,w,w,e,t,f,f,w,p
1121,f,w,x,f,e,f,p,b,w,g,n,s,o,e,k,w,w,e,t,f,s,w,p
3979,f,w,x,s,p,f,u,n,c,d,c,v,o,p,k,w,w,b,e,s,s,w,p
5048,f,y,x,f,p,f,h,b,c,p,f,y,o,l,h,n,n,b,e,k,k,w,p
6079,f,n,f,y,p,f,b,n,c,p,s,v,o,e,w,w,w,?,t,k,s,w,p
6383,f,e,f,y,p,f,b,n,c,l,s,v,o,e,w,w,p,?,t,k,k,w,p
1321,t,n,f,f,e,f,n,b,c,d,n,y,o,p,n,w,p,b,t,s,s,w,p
1479,t,w,f,y,p,f,p,n,c,g,p,s,o,p,k,w,w,e,e,s,s,w,p
7915,f,e,k,s,p,f,b,n,c,d,f,v,o,e,w,p,p,?,t,k,k,w,p
4870,f,n,x,y,p,f,b,n,c,l,f,v,o,e,w,w,w,?,t,k,k,w,p
604,t,n,f,y,e,f,n,b,c,p,l,s,o,p,n,w,w,r,e,s,y,w,p
3515,t,e,f,y,e,f,w,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w,p
5264,t,b,f,s,p,f,p,b,c,u,f,s,o,p,h,w,w,b,t,s,f,w,p
6638,f,e,f,s,p,f,b,n,c,d,y,v,o,e,w,p,w,?,t,k,s,w,p
7121,f,n,x,s,p,f,b,n,c,d,s,v,o,e,w,p,p,?,t,k,s,w,p
5031,f,y,f,f,p,f,h,b,c,p,f,y,o,l,h,p,n,b,e,k,k,w,p
2420,t,n,f,f,e,f,p,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w,p
6604,f,n,x,s,p,f,b,n,c,d,s,v,o,e,w,w,p,?,t,s,s,w,p
163,f,n,x,f,e,f,k,n,c,u,n,y,o,p,n,w,w,e,e,s,s,w,p
3949,t,e,f,f,e,f,p,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w,p
5277,t,g,x,s,p,f,h,b,c,u,f,v,o,p,h,w,w,b,t,s,s,w,p
3616,t,g,f,y,e,f,n,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w,p
785,t,w,x,s,e,f,w,b,c,g,a,n,o,p,k,w,w,c,e,s,s,w,p
3213,t,e,f,y,e,f,w,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w,p
4028,f,g,f,f,p,f,p,b,c,g,f,v,o,l,h,p,b,b,e,k,k,w,p
5401,f,y,f,y,p,f,p,b,c,p,f,v,o,l,h,b,b,b,e,k,k,w,p
3662,f,g,x,f,p,f,h,b,c,p,f,y,o,l,h,b,b,b,e,k,k,w,p
2167,t,e,x,y,e,f,w,b,c,d,n,y,o,p,n,p,w,b,t,s,s,w,p
7242,f,e,f,s,p,f,b,n,c,p,y,v,o,e,w,w,p,?,t,s,k,w,p
3878,t,e,f,f,e,f,n,b,c,d,n,v,o,p,n,g,p,b,t,s,s,w,p
1447,f,n,x,s,e,f,p,b,w,g,n,s,o,e,k,w,w,e,t,s,f,w,p
4442,f,g,x,y,p,f,p,b,c,g,f,v,o,l,h,n,n,b,e,k,k,w,p
748,t,w,b,y,e,f,w,b,c,m,a,s,o,p,k,w,w,c,e,s,s,w,p
2911,t,g,f,f,e,f,n,b,c,d,n,y,o,p,n,g,w,b,t,s,s,w,p
7137,f,g,x,f,e,f,p,b,w,g,n,n,t,p,w,w,w,?,e,k,k,w,p
7731,f,e,k,s,p,f,b,n,c,p,f,v,o,e,w,w,p,?,t,s,s,w,p
5721,t,e,k,s,e,f,w,b,c,w,n,c,t,e,w,w,w,?,e,s,s,w,p
6129,f,e,x,s,p,f,b,n,c,l,f,v,o,e,w,p,w,?,t,k,s,w,p
4496,f,y,f,f,p,f,h,b,c,p,f,y,o,l,h,p,b,b,e,k,k,w,p
5240,f,y,k,f,p,f,w,n,c,d,n,v,o,e,w,w,y,?,e,k,y,w,p
4399,f,y,f,f,p,f,g,b,c,g,f,v,o,l,h,n,p,b,e,k,k,w,p
565,t,w,b,s,e,f,w,b,c,m,a,s,o,p,n,w,w,c,e,s,s,w,p
4804,f,g,f,y,p,f,g,b,c,g,f,y,o,l,h,b,n,b,e,k,k,w,p
5909,t,g,x,s,p,f,w,b,c,g,f,v,o,p,h,w,w,b,t,f,f,w,p
2185,t,n,f,f,e,f,p,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w,p
4906,f,g,x,y,p,f,h,b,c,d,f,y,o,l,h,b,b,b,e,k,k,w,p
4632,f,y,x,y,p,f,g,b,c,p,f,v,o,l,h,p,n,b,e,k,k,w,p
7056,f,n,k,s,p,f,b,n,c,d,y,v,o,e,w,w,w,?,t,k,s,w,p
7780,f,n,k,s,e,f,w,b,c,d,n,y,t,p,w,n,n,b,e,y,y,w,p
4674,t,p,f,s,e,f,w,b,c,w,n,c,t,e,w,w,e,?,e,s,s,w,p
1467,t,n,x,f,e,f,n,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
5163,f,n,f,f,p,f,w,n,c,d,n,v,o,e,w,w,y,?,e,k,y,w,p
6664,f,n,b,s,e,a,o,b,c,l,n,v,o,p,y,o,o,?,e,s,s,n,p
3826,t,e,f,f,e,f,n,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
5902,t,w,f,s,p,f,g,b,c,g,n,v,t,p,r,w,w,b,e,s,s,w,p
1427,f,n,f,s,e,f,p,b,w,g,n,s,o,e,n,w,w,e,t,s,s,w,p
3116,t,n,f,y,e,f,p,b,c,d,n,y,o,p,k,g,p,b,t,s,s,w,p
850,t,w,x,s,e,f,w,n,w,d,l,v,o,p,u,w,w,b,t,s,s,w,p
2453,f,g,x,f,e,f,k,b,w,g,n,a,o,e,n,w,w,e,t,s,f,w,p
2359,t,e,x,y,e,f,n,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
7313,f,e,k,y,p,f,b,n,c,l,y,v,o,e,w,w,p,?,t,s,s,w,p
5209,f,e,x,y,p,f,b,n,c,l,y,v,o,e,w,p,w,?,t,k,s,w,p
4596,f,y,f,f,p,f,g,b,c,g,f,v,o,l,h,n,b,b,e,k,k,w,p
1713,t,n,x,f,e,f,w,b,c,d,n,v,o,p,n,g,p,b,t,s,s,w,p
4060,t,e,x,f,e,f,n,b,c,d,n,v,o,p,n,w,p,b,t,s,s,w,p
2232,t,e,x,f,e,f,w,b,c,d,n,v,o,p,k,w,p,b,t,s,s,w,p
6520,f,e,f,y,p,f,b,n,c,l,f,v,o,e,w,w,p,?,t,s,k,w,p
1174,f,n,x,f,e,f,g,n,c,u,n,v,o,p,k,w,w,e,e,s,s,w,p
6540,f,e,f,s,p,f,b,n,c,p,y,v,o,e,w,p,p,?,t,s,k,w,p
8073,f,e,k,y,p,f,b,n,c,p,f,v,o,e,w,w,w,?,t,k,k,w,p
4282,f,g,x,f,p,f,h,b,c,p,f,y,o,l,h,b,p,b,e,k,k,w,p
3573,f,y,x,f,p,f,g,b,c,p,f,y,o,l,h,p,n,b,e,k,k,w,p
3108,t,e,f,y,e,f,u,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w,p
868,t,y,f,y,e,f,p,b,c,p,l,y,o,p,n,w,w,r,e,s,y,w,p
3987,f,g,x,f,p,f,p,b,c,g,f,y,o,l,h,p,n,b,e,k,k,w,p
410,t,n,x,y,e,f,w,b,c,p,l,y,o,p,n,w,w,r,e,s,y,w,p
6441,f,n,x,s,p,f,b,n,c,d,s,v,o,e,w,p,w,?,t,k,s,w,p
3191,f,y,x,y,p,f,g,b,c,g,f,v,o,l,h,p,n,b,e,k,k,w,p
1024,t,w,x,y,e,f,w,b,c,m,a,s,o,p,n,w,w,c,e,s,s,w,p
5521,t,g,x,s,p,f,h,b,c,u,f,v,o,p,h,w,w,b,t,s,f,w,p
1820,t,n,x,f,e,f,p,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w,p
523,t,y,f,y,e,f,p,b,c,p,a,y,o,p,n,w,w,r,e,s,y,w,p
1840,f,g,x,s,e,f,n,b,w,g,n,s,o,e,k,w,w,e,t,s,f,w,p
4072,f,g,f,f,p,f,p,b,c,p,f,v,o,l,h,b,n,b,e,k,k,w,p
972,t,n,x,f,e,f,n,b,c,d,n,v,o,p,k,p,w,b,t,s,s,w,p
7084,f,e,x,s,p,f,b,n,c,p,s,v,o,e,w,p,p,?,t,k,k,w,p
4510,f,y,x,f,p,f,p,b,c,d,f,v,o,l,h,b,b,b,e,k,k,w,p
5195,f,n,x,y,p,f,b,n,c,l,f,v,o,e,w,w,p,?,t,k,k,w,p
2100,f,n,x,s,e,f,k,b,w,g,n,a,o,e,n,w,w,e,t,s,s,w,p
2203,t,n,f,f,e,f,w,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w,p
2441,t,g,x,y,e,f,u,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w,p
1536,t,w,x,s,p,f,p,n,c,g,p,s,o,p,n,w,w,e,e,s,s,w,p
5300,f,c,x,f,e,f,w,n,w,l,n,v,o,e,w,w,n,b,e,s,s,w,p
7833,f,e,k,y,p,f,b,n,c,l,y,v,o,e,w,p,w,?,t,s,k,w,p
2683,t,n,f,f,e,f,u,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w,p
3466,f,y,x,y,p,f,h,b,c,d,f,y,o,l,h,n,p,b,e,k,k,w,p
327,t,y,x,s,e,f,n,b,c,m,a,s,o,p,n,w,w,c,e,s,s,w,p
3101,t,e,f,y,e,f,p,b,c,d,n,y,o,p,k,g,w,b,t,s,s,w,p
3366,f,p,x,f,p,f,g,n,w,d,c,s,o,p,n,w,w,b,e,s,s,w,p
4558,f,u,x,y,e,f,u,n,c,d,n,v,o,f,h,w,w,?,e,s,f,w,p
7069,f,n,k,s,p,f,b,n,c,d,f,v,o,e,w,p,w,?,t,k,s,w,p
6124,f,n,x,s,p,f,b,n,c,l,y,v,o,e,w,p,w,?,t,s,k,w,p
330,t,w,b,y,e,f,g,b,c,g,a,n,o,p,k,w,w,c,e,s,s,w,p
3049,t,n,f,y,e,f,p,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
2049,t,n,x,y,e,f,p,b,c,d,n,v,o,p,k,w,g,b,t,s,s,w,p
2722,t,e,x,y,e,f,n,b,c,d,n,y,o,p,n,g,p,b,t,s,s,w,p
8091,f,n,k,s,p,f,b,n,c,d,f,v,o,e,w,p,p,?,t,k,s,w,p
4616,f,y,x,y,p,f,p,b,c,d,f,y,o,l,h,n,p,b,e,k,k,w,p
8050,f,n,k,y,p,f,b,n,c,l,f,v,o,e,w,w,w,?,t,k,s,w,p
195,t,y,x,s,e,f,k,b,c,m,a,n,o,p,n,w,w,c,e,s,s,w,p
4254,t,g,f,y,e,f,u,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
7384,f,n,k,s,p,f,b,n,c,l,f,v,o,e,w,p,p,?,t,k,s,w,p
3751,f,y,x,f,p,f,p,b,c,p,f,v,o,l,h,p,p,b,e,k,k,w,p
5708,f,y,f,y,p,f,p,b,c,g,f,v,o,l,h,b,n,b,e,k,k,w,p
6419,f,e,x,s,p,f,b,n,c,p,s,v,o,e,w,p,w,?,t,k,k,w,p
5438,f,y,x,f,p,f,h,b,c,p,f,v,o,l,h,b,n,b,e,k,k,w,p
6267,f,n,f,y,p,f,b,n,c,p,s,v,o,e,w,p,p,?,t,k,s,w,p
5422,t,e,x,s,e,f,w,b,c,w,n,c,t,e,w,w,e,?,e,s,s,w,p
3435,t,e,f,f,e,f,p,b,c,d,n,v,o,p,n,g,w,b,t,s,s,w,p
5352,f,r,x,y,e,f,h,n,c,d,n,v,o,f,h,w,w,?,e,s,f,w,p
3033,t,e,f,f,e,f,u,b,c,d,n,y,o,p,k,g,p,b,t,s,s,w,p
1844,t,n,f,y,p,f,k,n,c,u,p,s,o,p,n,w,w,e,e,s,s,w,p
6331,f,e,k,y,p,f,b,n,c,d,f,v,o,e,w,p,p,?,t,s,k,w,p
6241,f,n,f,y,p,f,b,n,c,l,s,v,o,e,w,p,p,?,t,s,k,w,p
6127,f,e,f,s,p,f,b,n,c,l,s,v,o,e,w,w,w,?,t,s,s,w,p
5815,f,c,f,f,e,f,w,n,w,l,n,v,o,e,w,w,n,b,e,s,s,w,p
6522,f,n,x,s,p,f,b,n,c,p,y,v,o,e,w,p,w,?,t,k,k,w,p
4756,f,g,x,y,p,f,g,b,c,p,f,y,o,l,h,b,p,b,e,k,k,w,p
1847,f,g,f,s,e,f,h,b,w,g,n,a,o,e,n,w,w,e,t,f,s,w,p
5845,f,y,x,f,p,f,h,b,c,g,f,v,o,l,h,p,p,b,e,k,k,w,p
2863,t,e,x,y,e,f,w,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w,p
4607,f,y,x,y,p,f,p,b,c,d,f,v,o,l,h,b,p,b,e,k,k,w,p
5205,f,y,f,f,p,f,h,b,c,d,f,v,o,l,h,n,n,b,e,k,k,w,p
2720,t,e,x,y,e,f,u,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
7135,f,g,k,s,e,f,p,b,w,g,n,s,t,p,w,w,w,?,e,k,k,w,p
4694,f,y,x,f,p,f,p,b,c,g,f,y,o,l,h,p,p,b,e,k,k,w,p
4639,f,y,x,f,p,f,h,b,c,p,f,v,o,l,h,b,p,b,e,k,k,w,p
3282,f,g,x,f,p,f,h,b,c,p,f,v,o,l,h,n,p,b,e,k,k,w,p
1787,t,n,f,y,p,f,n,n,c,u,p,s,o,p,k,w,w,e,e,s,s,w,p
4942,f,g,x,f,p,f,g,b,c,p,f,v,o,l,h,b,p,b,e,k,k,w,p
1842,f,w,f,f,e,f,p,b,w,g,n,a,o,e,n,w,w,e,t,s,s,w,p
8075,f,g,b,f,e,f,w,b,w,g,n,n,t,p,w,w,w,?,e,k,k,w,p
429,f,w,x,s,e,f,p,b,w,g,n,a,o,e,k,w,w,e,t,f,f,w,p
6787,f,n,x,s,p,f,b,n,c,d,f,v,o,e,w,p,w,?,t,s,s,w,p
1208,t,w,f,y,p,f,p,n,c,u,p,s,o,p,k,w,w,e,e,s,s,w,p
5994,f,y,f,y,p,f,g,b,c,g,f,v,o,l,h,b,p,b,e,k,k,w,p
3077,t,e,f,f,e,f,n,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w,p
2483,f,p,x,s,p,f,u,n,w,d,c,s,o,p,n,w,w,b,e,s,s,w,p
5641,t,n,k,s,e,f,e,b,c,w,n,c,t,e,w,w,e,?,e,s,s,w,p
1626,t,w,f,y,p,f,k,n,c,u,p,v,o,p,n,w,w,e,e,s,s,w,p
6392,f,n,x,s,p,f,b,n,c,p,s,v,o,e,w,w,p,?,t,k,k,w,p
4089,f,g,f,y,p,f,h,b,c,d,f,y,o,l,h,n,p,b,e,k,k,w,p
2936,t,g,f,y,e,f,w,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
1949,t,g,x,y,e,f,n,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w,p
2636,t,e,f,y,e,f,p,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w,p
6113,f,e,x,s,p,f,b,n,c,p,f,v,o,e,w,w,p,?,t,k,k,w,p
5723,f,n,x,y,p,f,b,n,c,p,s,v,o,e,w,w,w,?,t,s,s,w,p
5272,t,b,x,s,e,f,e,b,c,w,n,c,t,e,w,w,e,?,e,s,s,w,p
4322,f,g,f,f,p,f,p,b,c,g,f,y,o,l,h,p,b,b,e,k,k,w,p
2484,t,n,x,y,e,f,w,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w,p
1670,t,w,f,s,p,f,w,n,c,u,p,v,o,p,k,w,w,e,e,s,s,w,p
2161,t,n,x,f,e,f,u,b,c,d,n,y,o,p,k,w,g,b,t,s,s,w,p
2549,t,e,x,f,e,f,p,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w,p
3266,f,g,x,f,p,f,h,b,c,p,f,y,o,l,h,b,n,b,e,k,k,w,p
2811,t,e,f,y,e,f,n,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
3683,t,e,f,y,e,f,n,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w,p
3387,t,g,f,y,e,f,p,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
7143,f,n,f,s,p,f,b,n,c,d,s,v,o,e,w,p,p,?,t,s,s,w,p
1500,f,g,x,f,e,f,p,b,w,g,n,s,o,e,k,w,w,e,t,s,f,w,p
5622,t,w,f,s,p,f,h,b,c,u,f,v,o,p,h,w,w,b,t,f,s,w,p
467,t,w,x,s,e,f,g,b,c,m,a,n,o,p,k,w,w,c,e,s,s,w,p
2681,t,n,f,f,e,f,p,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w,p
6451,f,e,f,s,p,f,b,n,c,l,y,v,o,e,w,w,w,?,t,s,k,w,p
5000,f,n,x,y,p,f,b,n,c,p,f,v,o,e,w,p,p,?,t,k,k,w,p
4398,f,g,x,f,p,f,g,b,c,g,f,v,o,l,h,n,n,b,e,k,k,w,p
739,t,w,x,s,e,f,g,b,c,g,l,s,o,p,k,w,w,c,e,s,s,w,p
5278,f,y,k,y,p,f,w,n,c,d,n,v,o,e,w,w,y,?,e,k,y,w,p
