index,bruises,cap_color,cap_shape,cap_surface,class,gill_attachment,gill_color,gill_size,gill_spacing,habitat,odor,population,ring_number,ring_type,spore_print_color,stalk_color_above_ring,stalk_color_below_ring,stalk_root,stalk_shape,stalk_surface_above_ring,stalk_surface_below_ring,veil_color,veil_type
3731,t,e,f,f,e,f,w,b,c,d,n,y,o,p,n,p,p,b,t,s,s,w,p
207,t,w,b,s,e,f,n,b,c,g,a,n,o,p,n,w,w,c,e,s,s,w,p
811,t,y,b,s,e,f,g,b,c,m,a,n,o,p,k,w,w,c,e,s,s,w,p
3107,t,e,f,f,e,f,w,b,c,d,n,y,o,p,k,g,g,b,t,s,s,w,p
4819,f,g,f,f,p,f,h,b,c,d,f,v,o,l,h,p,p,b,e,k,k,w,p
5494,t,p,f,y,p,f,g,b,c,m,n,v,t,p,r,w,w,b,e,s,s,w,p
588,f,n,f,f,e,f,n,n,c,u,n,y,o,p,k,w,w,e,e,s,s,w,p
4273,f,y,x,y,p,f,g,b,c,d,f,v,o,l,h,n,p,b,e,k,k,w,p
5229,t,b,x,s,p,f,w,b,c,u,f,s,o,p,h,w,w,b,t,s,s,w,p
2081,f,g,x,f,e,f,k,b,w,g,n,s,o,e,n,w,w,e,t,f,s,w,p
5513,t,g,x,s,p,f,w,b,c,g,f,s,o,p,h,w,w,b,t,s,s,w,p
4661,f,g,f,y,p,f,g,b,c,g,f,v,o,l,h,n,p,b,e,k,k,w,p
7066,f,n,x,y,p,a,w,b,c,d,m,c,n,n,w,c,c,c,e,k,y,w,p
3184,t,e,f,f,e,f,w,b,c,d,n,y,o,p,n,g,w,b,t,s,s,w,p
1769,t,n,x,f,e,f,p,b,c,d,n,v,o,p,k,w,g,b,t,s,s,w,p
121,t,w,x,s,p,f,k,n,c,g,p,v,o,p,k,w,w,e,e,s,s,w,p
2726,t,n,x,y,e,f,u,b,c,d,n,y,o,p,k,g,p,b,t,s,s,w,p
3484,f,w,x,s,p,f,u,n,c,d,c,v,o,p,n,w,w,b,e,s,s,w,p
2695,t,g,f,f,e,f,p,b,c,d,n,v,o,p,n,w,g,b,t,s,s,w,p
4138,f,g,f,y,p,f,h,b,c,p,f,v,o,l,h,b,n,b,e,k,k,w,p
5804,f,g,f,f,p,f,p,b,c,g,f,y,o,l,h,b,n,b,e,k,k,w,p
292,t,y,b,y,e,f,n,b,c,g,l,s,o,p,k,w,w,c,e,s,s,w,p
659,t,y,x,y,e,f,w,b,c,p,l,y,o,p,k,w,w,r,e,s,y,w,p
4773,f,g,f,f,p,f,p,b,c,p,f,v,o,l,h,n,b,b,e,k,k,w,p
1064,f,g,x,f,e,f,n,b,w,g,n,s,o,e,n,w,w,e,t,f,f,w,p
4482,f,y,x,y,p,f,h,b,c,d,f,v,o,l,h,b,p,b,e,k,k,w,p
4425,t,e,f,f,e,f,n,b,c,d,n,y,o,p,k,g,g,b,t,s,s,w,p
2521,t,e,x,f,e,f,p,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w,p
568,f,g,f,s,e,f,k,b,w,g,n,s,o,e,k,w,w,e,t,s,f,w,p
2329,t,n,x,f,e,f,w,b,c,d,n,v,o,p,k,p,w,b,t,s,s,w,p
5874,t,g,f,s,p,f,w,b,c,u,f,v,o,p,h,w,w,b,t,f,s,w,p
407,t,y,b,y,e,f,n,b,c,g,l,n,o,p,n,w,w,c,e,s,s,w,p
1719,f,g,f,s,e,f,p,b,w,g,n,s,o,e,n,w,w,e,t,f,s,w,p
1913,t,e,x,y,e,f,n,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w,p
3144,t,g,f,y,e,f,u,b,c,d,n,y,o,p,k,w,g,b,t,s,s,w,p
2515,t,g,f,f,e,f,p,b,c,d,n,y,o,p,n,p,p,b,t,s,s,w,p
3001,t,n,x,y,e,f,n,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w,p
3726,f,w,x,s,p,f,g,n,w,d,c,v,o,p,n,w,w,b,e,s,s,w,p
96,t,w,x,s,e,f,g,b,c,g,a,s,o,p,n,w,w,c,e,s,s,w,p
145,t,y,x,y,e,f,k,b,c,g,a,n,o,p,k,w,w,c,e,s,s,w,p
617,f,g,f,f,e,f,p,b,w,g,n,a,o,e,k,w,w,e,t,s,s,w,p
214,f,g,x,f,e,f,n,n,c,u,n,y,o,p,n,w,w,e,e,s,s,w,p
3721,t,e,f,f,e,f,w,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
4303,f,g,f,f,p,f,g,b,c,g,f,v,o,l,h,n,n,b,e,k,k,w,p
1086,f,g,f,f,e,f,p,b,w,g,n,s,o,e,n,w,w,e,t,s,f,w,p
1807,f,g,f,s,e,f,h,b,w,g,n,s,o,e,n,w,w,e,t,f,s,w,p
3299,f,g,x,f,p,f,h,b,c,g,f,v,o,l,h,p,p,b,e,k,k,w,p
3475,t,n,x,y,e,f,u,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
5973,t,p,f,s,p,f,g,b,c,m,n,v,t,p,r,w,w,b,e,s,s,w,p
218,t,y,x,y,e,f,k,b,c,g,a,s,o,p,k,w,w,c,e,s,s,w,p
4271,f,y,x,f,p,f,g,b,c,p,f,v,o,l,h,b,p,b,e,k,k,w,p
1912,t,g,x,y,e,f,u,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w,p
76,t,y,f,s,e,f,p,n,w,d,l,v,o,p,n,w,w,b,t,s,s,w,p
869,f,g,x,f,e,f,p,n,c,u,n,y,o,p,n,w,w,e,e,s,s,w,p
4311,f,g,x,y,p,f,p,b,c,g,f,y,o,l,h,b,n,b,e,k,k,w,p
463,t,w,b,s,e,f,g,b,c,g,a,s,o,p,k,w,w,c,e,s,s,w,p
1378,f,n,f,f,e,f,k,b,w,g,n,s,o,e,k,w,w,e,t,s,s,w,p
3793,f,g,x,f,p,f,u,n,w,d,c,s,o,p,k,w,w,b,e,s,s,w,p
3258,t,g,f,y,e,f,u,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w,p
2465,t,n,f,f,e,f,u,b,c,d,n,y,o,p,n,p,w,b,t,s,s,w,p
1680,f,g,x,s,e,f,n,b,w,g,n,s,o,e,k,w,w,e,t,f,f,w,p
1772,f,n,x,f,e,f,h,b,w,g,n,a,o,e,k,w,w,e,t,f,s,w,p
5878,t,g,x,s,p,f,h,b,c,g,f,v,o,p,h,w,w,b,t,s,f,w,p
4669,f,g,x,y,p,f,g,b,c,p,f,y,o,l,h,p,b,b,e,k,k,w,p
4321,f,y,f,y,p,f,h,b,c,g,f,v,o,l,h,p,p,b,e,k,k,w,p
4604,f,g,f,f,p,f,h,b,c,g,f,y,o,l,h,p,n,b,e,k,k,w,p
3382,f,p,x,s,p,f,p,n,w,d,c,s,o,p,n,w,w,b,e,s,s,w,p
3922,f,g,f,y,p,f,p,b,c,g,f,v,o,l,h,n,b,b,e,k,k,w,p
2172,t,g,x,f,e,f,n,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w,p
3577,t,e,f,y,e,f,n,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w,p
5942,t,g,x,s,p,f,w,b,c,g,f,v,o,p,h,w,w,b,t,s,f,w,p
1031,t,g,x,f,e,f,u,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
2651,t,e,f,y,e,f,n,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w,p
4790,f,y,x,y,p,f,h,b,c,p,f,y,o,l,h,b,b,b,e,k,k,w,p
3244,f,y,x,y,p,f,g,b,c,g,f,y,o,l,h,b,n,b,e,k,k,w,p
3684,f,w,x,s,p,f,u,n,c,d,c,s,o,p,k,w,w,b,e,s,s,w,p
369,t,y,b,y,e,f,g,b,c,g,a,n,o,p,n,w,w,c,e,s,s,w,p
1749,t,n,f,y,p,f,w,n,c,u,p,s,o,p,n,w,w,e,e,s,s,w,p
4938,f,g,x,y,p,f,p,b,c,g,f,v,o,l,h,n,b,b,e,k,k,w,p
4194,f,g,f,y,p,f,p,b,c,g,f,y,o,l,h,p,n,b,e,k,k,w,p
2978,t,g,x,f,e,f,w,b,c,d,n,y,o,p,n,g,p,b,t,s,s,w,p
1265,t,n,x,f,e,f,p,b,c,d,n,v,o,p,n,g,p,b,t,s,s,w,p
7942,f,e,k,y,p,a,w,b,c,d,m,c,n,n,w,c,c,c,e,k,y,w,p
1620,f,n,x,f,e,f,h,b,w,g,n,s,o,e,n,w,w,e,t,f,f,w,p
934,t,y,x,s,e,f,k,b,c,g,l,s,o,p,n,w,w,c,e,s,s,w,p
2469,t,n,x,f,e,f,u,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w,p
4103,f,g,f,y,p,f,p,b,c,d,f,y,o,l,h,b,p,b,e,k,k,w,p
1197,f,g,x,f,e,f,k,b,w,g,n,s,o,e,k,w,w,e,t,f,s,w,p
2401,t,w,x,s,p,f,n,n,c,g,p,v,o,p,k,w,w,e,e,s,s,w,p
1370,f,w,f,f,e,f,n,b,w,g,n,a,o,e,n,w,w,e,t,f,s,w,p
3522,f,p,x,s,p,f,n,n,w,d,c,s,o,p,k,w,w,b,e,s,s,w,p
1338,t,e,x,f,e,f,u,b,c,d,n,y,o,p,n,w,p,b,t,s,s,w,p
1395,f,g,f,f,e,f,k,b,w,g,n,s,o,e,k,w,w,e,t,s,f,w,p
2657,t,e,x,y,e,f,u,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w,p
5127,t,w,c,g,p,f,w,n,w,l,n,c,o,p,w,w,w,b,e,s,s,w,p
2075,t,w,x,s,p,f,p,n,c,u,p,v,o,p,n,w,w,e,e,s,s,w,p
2126,t,e,x,y,e,f,u,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w,p
4991,f,y,f,f,p,f,g,b,c,d,f,v,o,l,h,b,b,b,e,k,k,w,p
5301,t,g,f,s,p,f,w,b,c,g,f,v,o,p,h,w,w,b,t,f,s,w,p
837,t,y,x,s,e,f,n,b,c,m,l,s,o,p,n,w,w,c,e,s,s,w,p
4536,f,y,f,y,p,f,h,b,c,d,f,y,o,l,h,b,p,b,e,k,k,w,p
3635,t,n,f,y,e,f,n,b,c,d,n,v,o,p,n,w,p,b,t,s,s,w,p
7486,f,e,f,y,p,a,y,b,c,d,m,c,n,n,w,c,c,c,e,k,y,w,p
4667,f,y,x,f,p,f,p,b,c,p,f,y,o,l,h,p,p,b,e,k,k,w,p
1025,t,w,f,y,p,f,n,n,c,u,p,v,o,p,k,w,w,e,e,s,s,w,p
2387,t,e,x,y,e,f,w,b,c,d,n,y,o,p,k,g,g,b,t,s,s,w,p
3135,t,n,x,f,e,f,u,b,c,d,n,y,o,p,k,w,p,b,t,s,s,w,p
5658,t,g,f,s,p,f,w,b,c,u,f,s,o,p,h,w,w,b,t,f,f,w,p
627,t,y,f,f,e,f,w,n,w,d,l,v,o,p,u,w,w,b,t,s,s,w,p
805,t,w,b,y,e,f,k,b,c,g,a,n,o,p,n,w,w,c,e,s,s,w,p
1284,f,n,x,s,e,f,n,b,w,g,n,s,o,e,n,w,w,e,t,f,s,w,p
1631,t,w,f,s,p,f,n,n,c,u,p,s,o,p,k,w,w,e,e,s,s,w,p
4243,f,y,x,f,p,f,p,b,c,d,f,y,o,l,h,n,b,b,e,k,k,w,p
1845,t,e,x,y,e,f,p,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w,p
3407,t,g,x,y,e,f,p,b,c,d,n,v,o,p,n,g,w,b,t,s,s,w,p
4603,f,g,f,f,p,f,p,b,c,d,f,v,o,l,h,b,b,b,e,k,k,w,p
4025,f,g,x,y,p,f,h,b,c,p,f,y,o,l,h,n,n,b,e,k,k,w,p
2431,t,e,f,f,e,f,u,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w,p
1043,f,w,x,f,e,f,h,b,w,g,n,a,o,e,k,w,w,e,t,s,s,w,p
1986,t,g,x,f,e,f,n,b,c,d,n,y,o,p,k,g,w,b,t,s,s,w,p
3325,t,g,f,y,e,f,n,b,c,d,n,v,o,p,n,g,w,b,t,s,s,w,p
2965,t,n,x,y,e,f,u,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
3350,f,g,x,f,p,f,h,b,c,p,f,y,o,l,h,n,b,b,e,k,k,w,p
5078,f,y,f,f,p,f,h,b,c,p,f,v,o,l,h,b,n,b,e,k,k,w,p
5677,t,g,x,s,p,f,h,b,c,g,f,v,o,p,h,w,w,b,t,f,f,w,p
3416,t,e,f,y,e,f,n,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w,p
3868,t,e,f,f,e,f,w,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w,p
1714,f,g,x,s,e,f,h,b,w,g,n,a,o,e,n,w,w,e,t,s,f,w,p
2617,t,g,x,y,e,f,p,b,c,d,n,y,o,p,n,w,w,b,t,s,s,w,p
2003,f,n,f,s,e,f,k,b,w,g,n,a,o,e,k,w,w,e,t,f,f,w,p
5188,f,y,f,f,p,f,h,b,c,d,f,y,o,l,h,n,p,b,e,k,k,w,p
5139,f,y,f,y,p,f,p,b,c,p,f,y,o,l,h,b,b,b,e,k,k,w,p
2235,t,g,f,y,e,f,p,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w,p
3559,t,n,f,y,e,f,w,b,c,d,n,v,o,p,k,w,w,b,t,s,s,w,p
5432,f,y,f,y,p,f,p,b,c,g,f,v,o,l,h,b,p,b,e,k,k,w,p
513,t,w,x,f,e,f,n,n,w,d,a,v,o,p,u,w,w,b,t,s,s,w,p
2102,t,g,f,f,e,f,p,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w,p
637,t,y,f,y,e,f,p,b,c,g,a,s,o,p,k,w,w,r,e,s,y,w,p
520,t,y,x,y,e,f,k,b,c,g,a,n,o,p,n,w,w,c,e,s,s,w,p
4958,f,y,f,f,p,f,p,b,c,d,f,v,o,l,h,n,n,b,e,k,k,w,p
3474,f,g,x,f,p,f,h,b,c,p,f,v,o,l,h,n,b,b,e,k,k,w,p
1547,t,n,f,s,p,f,k,n,c,u,p,s,o,p,k,w,w,e,e,s,s,w,p
152,f,n,x,s,e,f,p,b,w,g,n,a,o,e,n,w,w,e,t,f,s,w,p
4364,f,y,x,f,p,f,h,b,c,g,f,y,o,l,h,b,b,b,e,k,k,w,p
4596,f,y,f,f,p,f,g,b,c,g,f,v,o,l,h,n,b,b,e,k,k,w,p
559,t,w,x,s,e,f,w,b,c,g,l,n,o,p,k,w,w,c,e,s,s,w,p
1861,t,e,x,f,e,f,u,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
1504,f,g,x,f,e,f,h,b,w,g,n,a,o,e,k,w,w,e,t,s,s,w,p
12,t,y,x,y,e,f,n,b,c,m,a,s,o,p,k,w,w,c,e,s,s,w,p
2549,t,e,x,f,e,f,p,b,c,d,n,v,o,p,k,g,p,b,t,s,s,w,p
1871,f,n,x,s,e,f,n,b,w,g,n,s,o,e,k,w,w,e,t,s,f,w,p
2206,t,e,x,f,e,f,u,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w,p
5583,f,n,f,y,e,f,w,n,w,l,n,v,o,e,w,w,n,b,e,f,s,w,p
3345,t,e,f,y,e,f,n,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w,p
3261,t,g,f,y,e,f,p,b,c,d,n,y,o,p,k,g,p,b,t,s,s,w,p
3149,f,w,x,f,p,f,n,n,w,d,c,s,o,p,n,w,w,b,e,s,s,w,p
530,t,y,f,y,e,f,w,b,c,p,a,y,o,p,n,w,w,r,e,s,y,w,p
4050,f,y,x,f,p,f,p,b,c,d,f,v,o,l,h,p,b,b,e,k,k,w,p
1791,t,w,f,s,p,f,n,n,c,u,p,v,o,p,n,w,w,e,e,s,s,w,p
4152,f,g,x,y,p,f,h,b,c,g,f,v,o,l,h,b,n,b,e,k,k,w,p
1717,t,w,x,y,e,f,w,b,c,g,l,n,o,p,k,w,w,c,e,s,s,w,p
3402,t,n,f,y,e,f,n,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
2520,t,g,x,y,e,f,u,b,c,d,n,y,o,p,n,p,p,b,t,s,s,w,p
938,f,n,x,f,e,f,p,b,w,g,n,s,o,e,k,w,w,e,t,s,s,w,p
3477,t,g,f,f,e,f,u,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
4071,f,y,x,y,p,f,h,b,c,p,f,v,o,l,h,n,n,b,e,k,k,w,p
2614,t,g,x,f,e,f,n,b,c,d,n,y,o,p,n,g,g,b,t,s,s,w,p
1652,f,w,x,s,e,f,n,b,w,g,n,s,o,e,n,w,w,e,t,s,s,w,p
2983,t,e,x,f,e,f,u,b,c,d,n,v,o,p,n,g,w,b,t,s,s,w,p
2335,t,e,x,y,e,f,u,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w,p
1850,t,n,x,f,e,f,w,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w,p
1939,f,w,x,s,e,f,h,b,w,g,n,a,o,e,k,w,w,e,t,f,s,w,p
3245,t,e,f,f,e,f,n,b,c,d,n,y,o,p,k,p,g,b,t,s,s,w,p
2413,t,n,x,y,e,f,p,b,c,d,n,v,o,p,n,p,p,b,t,s,s,w,p
1149,f,g,x,f,e,f,h,b,w,g,n,a,o,e,k,w,w,e,t,f,f,w,p
2416,t,n,x,y,e,f,p,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w,p
1258,f,n,f,f,e,f,h,b,w,g,n,s,o,e,k,w,w,e,t,s,f,w,p
2747,t,g,x,f,e,f,n,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w,p
2177,t,n,f,f,e,f,w,b,c,d,n,y,o,p,k,g,w,b,t,s,s,w,p
3225,t,g,x,f,e,f,n,b,c,d,n,v,o,p,n,w,g,b,t,s,s,w,p
1542,f,w,x,f,e,f,n,b,w,g,n,a,o,e,k,w,w,e,t,s,s,w,p
4293,f,y,x,f,p,f,p,b,c,d,f,v,o,l,h,p,n,b,e,k,k,w,p
2575,t,n,x,y,e,f,p,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w,p
4275,f,g,f,y,p,f,p,b,c,d,f,v,o,l,h,p,n,b,e,k,k,w,p
3145,t,g,f,y,e,f,p,b,c,d,n,y,o,p,n,g,w,b,t,s,s,w,p
4125,t,n,f,f,e,f,u,b,c,d,n,v,o,p,k,w,p,b,t,s,s,w,p
2241,t,e,x,y,e,f,w,b,c,d,n,y,o,p,n,w,g,b,t,s,s,w,p
213,t,y,x,f,e,f,n,n,w,d,a,v,o,p,n,w,w,b,t,s,s,w,p
4191,f,y,f,f,p,f,h,b,c,d,f,v,o,l,h,n,b,b,e,k,k,w,p
5491,t,b,x,s,p,f,w,b,c,g,f,v,o,p,h,w,w,b,t,f,f,w,p
1242,f,g,x,s,e,f,k,b,w,g,n,a,o,e,n,w,w,e,t,f,f,w,p
3376,t,g,f,f,e,f,u,b,c,d,n,v,o,p,k,w,g,b,t,s,s,w,p
4388,f,g,x,f,p,f,p,b,c,g,f,y,o,l,h,n,n,b,e,k,k,w,p
4811,f,y,x,y,p,f,p,b,c,d,f,y,o,l,h,p,b,b,e,k,k,w,p
1728,f,n,f,s,e,f,k,b,w,g,n,s,o,e,k,w,w,e,t,f,s,w,p
2634,t,g,f,y,e,f,w,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w,p
4489,f,y,x,y,p,f,p,b,c,d,f,v,o,l,h,b,n,b,e,k,k,w,p
1212,f,n,f,s,e,f,p,b,w,g,n,a,o,e,k,w,w,e,t,s,s,w,p
1200,t,y,b,y,e,f,k,b,c,m,l,s,o,p,k,w,w,c,e,s,s,w,p
769,t,y,b,y,e,f,g,b,c,m,a,s,o,p,n,w,w,c,e,s,s,w,p
3530,t,e,f,y,e,f,w,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w,p
817,t,n,x,y,e,f,p,b,c,g,a,y,o,p,k,w,w,r,e,s,y,w,p
4503,f,g,f,y,p,f,g,b,c,d,f,y,o,l,h,p,b,b,e,k,k,w,p
979,t,y,x,y,e,f,k,b,c,g,l,s,o,p,n,w,w,c,e,s,s,w,p
4943,f,g,f,y,p,f,h,b,c,p,f,y,o,l,h,b,b,b,e,k,k,w,p
7167,f,n,f,y,p,f,y,b,c,d,m,c,n,n,w,c,c,c,e,k,y,w,p
5450,t,w,f,s,p,f,p,b,c,g,f,s,o,p,h,w,w,b,t,f,f,w,p
209,t,w,b,y,e,f,n,b,c,g,l,n,o,p,n,w,w,c,e,s,s,w,p
2299,t,n,x,f,e,f,w,b,c,d,n,y,o,p,n,g,p,b,t,s,s,w,p
5966,f,g,f,y,p,f,h,b,c,g,f,v,o,l,h,p,n,b,e,k,k,w,p
503,t,w,x,s,e,f,g,b,c,m,l,n,o,p,k,w,w,c,e,s,s,w,p
3899,f,w,x,f,p,f,p,n,c,d,c,v,o,p,n,w,w,b,e,s,s,w,p
4479,f,y,f,f,p,f,h,b,c,p,f,y,o,l,h,b,b,b,e,k,k,w,p
1047,f,g,x,f,e,f,h,b,w,g,n,s,o,e,n,w,w,e,t,s,f,w,p
3458,f,w,x,f,p,f,g,n,w,d,c,s,o,p,k,w,w,b,e,s,s,w,p
3499,t,g,x,f,e,f,p,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w,p
4185,f,g,x,f,p,f,g,b,c,g,f,v,o,l,h,n,p,b,e,k,k,w,p
4881,f,y,f,y,p,f,g,b,c,d,f,y,o,l,h,n,b,b,e,k,k,w,p
1824,t,n,f,f,e,f,p,b,c,d,n,y,o,p,n,p,g,b,t,s,s,w,p
2878,t,e,f,f,e,f,w,b,c,d,n,y,o,p,n,w,p,b,t,s,s,w,p
4713,f,g,x,y,p,f,p,b,c,g,f,v,o,l,h,b,p,b,e,k,k,w,p
2195,t,g,f,f,e,f,p,b,c,d,n,y,o,p,k,p,g,b,t,s,s,w,p
4732,f,g,f,y,p,f,h,b,c,g,f,y,o,l,h,p,b,b,e,k,k,w,p
7985,f,n,f,s,e,f,w,b,c,d,n,y,t,p,w,n,n,b,e,y,y,w,p
5517,f,y,f,y,p,f,h,b,c,g,f,y,o,l,h,b,p,b,e,k,k,w,p
3481,t,g,f,y,e,f,u,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w,p
3859,f,w,x,s,p,f,u,n,w,d,c,v,o,p,n,w,w,b,e,s,s,w,p
4471,f,y,x,y,p,f,g,b,c,g,f,v,o,l,h,p,b,b,e,k,k,w,p
4009,t,g,f,f,e,f,w,b,c,d,n,y,o,p,k,p,p,b,t,s,s,w,p
2119,t,g,x,f,e,f,n,b,c,d,n,v,o,p,k,p,p,b,t,s,s,w,p
3685,f,g,x,f,p,f,h,b,c,p,f,v,o,l,h,n,n,b,e,k,k,w,p
7147,f,c,f,y,p,f,w,b,c,d,m,c,n,n,w,c,c,c,e,k,y,w,p
4908,f,g,f,f,p,f,h,b,c,d,f,y,o,l,h,b,n,b,e,k,k,w,p
3540,f,g,x,f,p,f,g,b,c,d,f,y,o,l,h,p,n,b,e,k,k,w,p
2426,t,n,f,f,e,f,p,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w,p
3713,t,n,f,y,e,f,u,b,c,d,n,v,o,p,k,w,p,b,t,s,s,w,p
2784,t,g,f,f,e,f,p,b,c,d,n,y,o,p,k,p,w,b,t,s,s,w,p
5904,f,n,x,f,e,f,w,n,w,l,n,v,o,e,w,w,n,b,e,s,s,w,p
1833,f,w,f,s,e,f,n,b,w,g,n,a,o,e,n,w,w,e,t,f,s,w,p
3858,t,e,f,f,e,f,n,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w,p
1975,f,n,f,s,e,f,k,b,w,g,n,s,o,e,n,w,w,e,t,f,s,w,p
1926,t,n,f,f,e,f,w,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w,p
920,f,w,x,s,e,f,h,b,w,g,n,s,o,e,k,w,w,e,t,s,f,w,p
703,t,y,x,y,e,f,n,b,c,p,l,s,o,p,k,w,w,r,e,s,y,w,p
307,t,w,b,y,e,f,k,b,c,m,l,s,o,p,n,w,w,c,e,s,s,w,p
1927,f,n,x,f,e,f,p,b,w,g,n,s,o,e,k,w,w,e,t,s,f,w,p
2666,t,g,x,y,e,f,u,b,c,d,n,y,o,p,k,p,g,b,t,s,s,w,p
3448,f,g,x,f,p,f,g,b,c,d,f,y,o,l,h,b,b,b,e,k,k,w,p
4007,t,e,f,f,e,f,w,b,c,d,n,v,o,p,n,g,g,b,t,s,s,w,p
4776,f,g,f,y,p,f,p,b,c,d,f,y,o,l,h,n,n,b,e,k,k,w,p
3156,t,g,f,f,e,f,u,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w,p
1783,f,w,x,s,e,f,k,b,w,g,n,a,o,e,k,w,w,e,t,f,s,w,p
4204,t,g,x,s,p,f,w,b,c,u,f,s,o,p,h,w,w,b,t,s,f,w,p
3977,f,g,f,f,p,f,p,b,c,g,f,v,o,l,h,n,n,b,e,k,k,w,p
5521,t,g,x,s,p,f,h,b,c,u,f,v,o,p,h,w,w,b,t,s,f,w,p
1419,f,g,x,s,e,f,h,b,w,g,n,s,o,e,n,w,w,e,t,f,f,w,p
2176,t,n,f,f,e,f,p,b,c,d,n,v,o,p,k,w,p,b,t,s,s,w,p
2166,t,e,x,f,e,f,n,b,c,d,n,y,o,p,n,w,p,b,t,s,s,w,p
616,t,w,b,s,e,f,g,b,c,g,l,s,o,p,k,w,w,c,e,s,s,w,p
2644,t,n,f,y,e,f,u,b,c,d,n,v,o,p,k,g,g,b,t,s,s,w,p
5594,t,p,f,y,p,f,r,b,c,m,n,v,t,p,r,w,w,b,e,s,s,w,p
7112,f,n,k,y,p,a,w,b,c,d,m,c,n,n,w,c,c,c,e,k,y,w,p
2013,t,e,x,f,e,f,u,b,c,d,n,v,o,p,k,g,w,b,t,s,s,w,p
4679,f,y,x,f,p,f,p,b,c,d,f,y,o,l,h,p,n,b,e,k,k,w,p
3840,t,e,f,y,e,f,p,b,c,d,n,y,o,p,k,w,g,b,t,s,s,w,p
4172,f,g,f,f,p,f,h,b,c,d,f,v,o,l,h,n,n,b,e,k,k,w,p
5050,f,y,x,y,p,f,g,b,c,d,f,y,o,l,h,n,p,b,e,k,k,w,p
3694,t,e,f,f,e,f,u,b,c,d,n,v,o,p,n,w,w,b,t,s,s,w,p
5420,f,y,f,y,p,f,h,b,c,d,f,v,o,l,h,b,p,b,e,k,k,w,p
953,f,g,f,s,e,f,h,b,w,g,n,a,o,e,n,w,w,e,t,s,f,w,p
4281,f,g,x,y,p,f,h,b,c,d,f,v,o,l,h,n,b,b,e,k,k,w,p
1491,f,g,f,f,e,f,p,b,w,g,n,s,o,e,k,w,w,e,t,f,s,w,p
3941,f,y,x,f,p,f,h,b,c,g,f,v,o,l,h,b,b,b,e,k,k,w,p
3091,f,g,x,f,p,f,g,b,c,p,f,y,o,l,h,n,p,b,e,k,k,w,p
5059,t,b,x,s,p,f,w,b,c,u,f,s,o,p,h,w,w,b,t,s,f,w,p
5789,t,b,f,s,p,f,w,b,c,g,n,v,t,p,r,w,w,b,e,s,s,w,p
1966,f,n,f,s,e,f,p,b,w,g,n,s,o,e,k,w,w,e,t,s,s,w,p
3111,f,g,x,f,p,f,u,n,c,d,c,v,o,p,k,w,w,b,e,s,s,w,p
3417,t,n,f,y,e,f,n,b,c,d,n,v,o,p,k,p,g,b,t,s,s,w,p
4126,f,y,x,y,p,f,g,b,c,p,f,v,o,l,h,p,p,b,e,k,k,w,p
2888,f,g,x,s,p,f,n,n,c,d,c,v,o,p,k,w,w,b,e,s,s,w,p
2826,t,g,f,f,e,f,p,b,c,d,n,v,o,p,n,p,g,b,t,s,s,w,p
2400,t,e,x,f,e,f,n,b,c,d,n,y,o,p,k,w,w,b,t,s,s,w,p
